5abf63f15542997ec76fd3ea	Alexander Kerensky was defeated and destroyed by the Bolsheviks in the course of a civil war that ended when ?
5a8ef2a75542995a26add583	Seven Brief Lessons on Physics was written by an Italian physicist that has worked in France since what year?
5a80721b554299485f5985ef	The Livesey Hal War Memorial commemorates the fallen of which war, that had over 60 million casualties?
5ab51dae5542991779162d82	Are both Elko Regional Airport and Gerald R. Ford International Airport located in Michigan?
5a7571135542992d0ec05f98	Ralph Hefferline was a psychology professor at a university that is located in what city?
5a7a0e1e5542990783324e1a	Which dog's ancestors include Gordon and Irish Setters: the Manchester Terrier or the Scotch Collie?
5a74106b55429979e288289e	Where is the company that Sachin Warrier worked for as a software engineer headquartered?
5a79311755429970f5fffe67	A Japanese manga series based on a 16 year old high school student Ichitaka Seto, is written and illustrated by someone born in what year?
5ab2d3df554299194fa9352c	The battle in which Giuseppe Arimondi lost his life secured what for Ethiopia?
5a760ab65542994ccc918697	Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?
5a7d54165542995f4f402256	A medieval fortress in Dirleton, East Lothian, Scotland borders on the south side of what coastal area?
5ab859a955429934fafe6d7b	Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?
5add61d65542995b365fab21	What type of forum did a former Soviet statesman initiate?
5a8e068b5542995085b37384	Are Ferocactus and Silene both types of plant?
5abbf698554299114383a0b5	Which British first-generation jet-powered medium bomber was used in the South West Pacific theatre of World War II?
5a8e1027554299653c1aa15f	Which year and which conference was the 14th season for this conference as part of the NCAA Division that the Colorado Buffaloes played in with a record of 2-6 in conference play?
5ab84bf555429916710eb01f	In 1991 Euromarché was bought by a chain that operated how any hypermarkets at the end of 2016?
5a77724455429972597f153e	What race track in the midwest hosts a 500 mile race eavery May?
5a87c13f5542996e4f30890c	In what city did the "Prince of tenors" star in a film based on an opera by Giacomo Puccini?
5ab96ab755429970cfb8eacd	Ellie Goulding worked with what other writers on her third studio album, Delirium?
5a8a43eb5542996c9b8d5e82	Which Australian city founded in 1838 contains a boarding school opened by a Prime Minister of Australia and named after a school in London of the same name.
5ae73acb5542991e8301cc07	D1NZ is a series based on what oversteering technique?
5a7320565542991f9a20c61d	who is younger Keith Bostic or Jerry Glanville ?
5ae32e125542991a06ce9946	According to the 2001 census, what was the population of the city in which Kirton End is located?
5adc53f75542996e6852530a	Are both Cypress and Ajuga genera?
5a8b20335542996c9b8d5fb3	What distinction is held by the former NBA player who was a member of the Charlotte Hornets during their 1992-93 season and was head coach for the WNBA team Charlotte Sting?
5a85fb085542994775f606de	What is the name of the executive producer of the film that has a score composed by Jerry Goldsmith?
5a7be2595542997c3ec972ac	Who was born earlier, Emma Bull or Virginia Woolf?
5a77152355429966f1a36c2e	What was the Roud Folk Song Index of the nursery rhyme inspiring What Are Little Girls Made Of?
5a8f4c8d554299458435d5a3	Scott Parkin has been a vocal critic of Exxonmobil and another corporation that has operations in how many countries ?
5a80840f554299485f59863b	What WB supernatrual drama series was Jawbreaker star Rose Mcgowan best known for being in?
5a8361b65542992ef85e22a0	Vince Phillips held a junior welterweight title by an organization recognized by what larger Hall of Fame?
5ae7ba7a5542993210983f12	What is the name of the singer who's song was released as the lead single from the album "Confessions", and that had popular song stuck behind for eight consecutive weeks?
5ac2acff55429921a00ab02b	who is the younger brother of The episode guest stars of The Hard Easy
5aba7cfe554299232ef4a2fd	The 2017–18 Wigan Athletic F.C. season will be a year in which the team competes in the league cup known as what for sponsorship reasons?
5ae5aba0554299546bf82f17	Which of Tara Strong major voice role in animated series is an American animated television series based on the DC Comics fictional superhero team, the "Teen Titans"?
5ae1f4cb554299234fd0436d	What is the inhabitant of the city where  122nd SS-Standarte was formed in2014
5ae7e1fc55429952e35ea9cc	What color clothing do people of the Netherlands wear during Oranjegekte or to celebrate the national holiday Koningsdag?
5ae37c765542992f92d822d4	What was the name of the 1996 loose adaptation of William Shakespeare's "Romeo & Juliet" written by James Gunn?
5ae33c4d5542992f92d82262	Robert Suettinger was the national intelligence officer under which former Governor of Arkansas?
5a77cb335542997042120b3a	What American professional Hawaiian surfer born 18 October 1992 won the Rip Curl Pro Portugal?
5a8979f4554299669944a52e	What is the middle name of the actress who plays Bobbi Bacha in Suburban Madness?
5a713ea95542994082a3e6e4	Alvaro Mexia had a diplomatic mission with which tribe of indigenous people?
5a78bd9b554299078472774a	What nationality were social anthropologists Alfred Gell and Edmund Leach?
5a7625e8554299109176e66a	In which year was the King who made the 1925 Birthday Honours born?
5ae2dd2055429928c423950d	What is the county seat of the county where East Lempster, New Hampshire is located?
5abdf12255429976d4830a2f	The Album Against the Wind was the 11th Album of a Rock singer Robert C Seger born may 6 1945. What was the Rock singers stage name ?
5a88658955429938390d3f47	Rostker v. Goldberg held that the practice of what way of filling armed forces vacancies was consitutional?
5a86ebac55429960ec39b6d6	Handi-Snacks are a snack food product line sold by what American multinational confectionery, food, and beverage company that is based in Illinois?
5aba5d2e55429901930fa799	What was the name of a woman from the book titled "Their Lives: The Women Targeted by the Clinton Machine " and was also a former white house intern?
5ae5736e5542990ba0bbb2b3	When was the American lawyer, lobbyist and political consultant who was a senior member of the presidential campaign of Donald Trump born?
5ae005b555429942ec259bec	In what year was the novel that Lourenço Mutarelli based "Nina" on based first published?
5a7759fc5542993569682d60	Where are Teide National Park and Garajonay National Park located?
5a835478554299123d8c20ed	How many copies of Roald Dahl's variation on a popular anecdote sold?
5aba749055429901930fa7d8	What occupation do Chris Menges and Aram Avakian share?
5abfb3425542990832d3a1c0	Andrew Jaspan was the co-founder of what not-for-profit media outlet?
5ac3165c5542995ef918c10a	Which American film director hosted the 18th Independent Spirit Awards in 2002?
5ae53b545542990ba0bbb23c	Where does the hotel and casino located in which Bill Cosby's third album was recorded?
5ae224da554299234fd043ee	Do the drinks Gibson and Zurracapote both contain gin?
5ae2b770554299495565db0f	In what month is the annual documentary film festival, that is presented by the fortnightly published British journal of literary essays, held?
5a80b3a9554299485f5986cc	Tysons Galleria is located in what county?
5a8e0a005542995085b373a1	Bordan Tkachuk was the CEO of a company that provides what sort of products?
5ac1b8ee5542994d76dccedc	Which filmmaker was known for animation, Lev Yilmaz or Pamela B. Green?
5adccd795542990d50227d2c	In which city is the ambassador of the Rabat-Salé-Kénitra administrative region to China based?
5a84c4135542994c784dda31	Are Yingkou and Fuding the same level of city?
5a85eed75542996432c5713b	Where did the descendants of the group of black Indians associated with the Seminole people settle?
5a774e9c55429972597f14f3	David Huntsinger has worked with this gospel singer born in the month of July?
5ae738f75542991bbc9761c4	What year was the brother of this first round draft pick by the Washington Redskins drafted?
5ac32b565542995ef918c154	Where is the stadium at which 1964 Georgia Tech Yellow Jackets football team played their home game located?
5abc8d75554299700f9d7900	Since 2 June 2017, The Leader of Fine Gael had been held by which Irish Fine Gael politician who has served as Taoiseach and Minister for Defence?
5a8bb29b554299240d9c2089	Which American film actor and dancer starred in the 1945 film Johnny Angel?
5ab659e355429954757d324e	hree Men on a Horse is a play by a playwright born in which year ?
5a8b8b3155429949d91db5d7	What type of activity does Owner earnings and Warren Buffett have in common?
5ae7eaf65542994a481bbe1d	When was the  former Indian cricketer who made his ODI debuts during the 2000 ICC KnockOut Trophy born?
5a8c4c625542995e66a475a1	Which airplane was this Major test-flying after whom the base, that 514th Flight Test Squadron is stated at, is named?
5a818387554299260e20a291	Based on a True Story... is an album by which country music star, with the single My Eyes?
5ab978855542996be2020512	Over how many centuries were the "dwelling place of the dead" built?
5ae63dad55429929b0807afe	When was the British author who wrote the novel on which "Here We Go Round the Mulberry Bush" was based born?
5a7a455c5542994f819ef1a7	Who died first, George Archainbaud or Ralph Murphy?
5a7dcc775542990b8f503ab5	Which component of shellite has the formula (ON)CHOH?
5a887bc0554299206df2b2b6	The Argentine PGA Championship record holder has won how many tournaments worldwide?
5a83880e554299123d8c214e	Suicide's 1977 released album features a song based on what brand's comic character?
5a879adb5542996e4f30887f	What other political position did the person who introduced the DISCLOSE Act hold?
5add11935542994734353827	Were the bands Skin Yard and Ostava from the U.S.?
5a8c5569554299240d9c2126	Are Daryl Hall and Gerry Marsden both musicians?
5a75f0ea5542994ccc91866c	What major truck road is located in Backford Cross?
5a89f5815542993b751ca9c5	In which role did Caroline Carver played in a 1999 Hallmark Entertainment made-for-TV fantasy movie?
5a8d5fc6554299585d9e37c6	What's the name of the fantasy film starring Sarah Bolger, featuring a New England family who discover magical creatures around their estate?
5ac120c55542992a796dedfc	Maxeda has been owned since 2004 by which American multinational equity firm?
5ab7c1a955429928e1fe38c8	The youngest daughter of Lady Mary-Gaye Curzon stars with Douglas Smith and Lucien Laviscount  in what 2017 film?
5abd01205542992ac4f3819b	Mummulgum is a stop on the Bruxner Highway before reaching the town on the banks of which river?
5ab69c25554299110f219a39	Which American audio engineer and clandestine chemist, who was a key figure in the San Francisco Bay Area hippie movement during the 1960s recorded the album "Old and in the Way?"
5a7b12a355429927d897bf2a	When was the palace founded at which Columba de Dunbar died in 1435?
5ae0006755429925eb1afbd3	Where is the Bubblegum Alley, that is similar to Gum Wall, located in California?
5ae305df5542992decbdcdc3	At what venue was the January 2, 2012 game featured the University of Louisville team?
5a8574945542997b5ce3fffb	Which film was Oscar nominated, LaLee's Kin: The Legacy of Cotton or Gimme Shelter, the 1970 Rolling Stones documentary?
5a7332935542991f9a20c67d	Which board game was published most recently, Pirate's Cove or Catan?
5a80071f5542992bc0c4a684	Alice David is the voice of Lara Croft in a video game developed by which company ?
5ae73c065542991e8301cc18	Which Eminem album included vocals from a singer who had an album titled "Unapologetic"?
5a87d8215542994775f60800	This American crime film set in South Los Angeles was written and directed by the same director and writer of screenwriter of "Street Kings", "End of Watch", "Sabotage", "Fury" and what other film?
5ac2ffbd554299677310267b	SuperMansion starred the actress who had a recurring role as whom on Workaholics?
5a7c960655429935c91b5244	The 1974 Texas Tech Raiders football team represented what public research university in Lubbock, Texas?
5a7d61775542991319bc93b9	During Siege of Bharatpur, which Commander-in-Chief of Ireland and Commander-in-Chief of India contributed to the storming of the castle?
5ac1c6805542994ab5c67e11	For what type of work is the production company for The Year Without a Santa Claus best known?
5a7a230e5542996a35c170ee	What year was the film that starred the composer for "The Naked Brothers Band"?
5ae4627d5542991a06ce9a4d	The author of Sexual Politics attended which British University?
5ac2d1d755429921a00ab053	Who had the best singles ranking, Roberta Vinci or Jorge Lozano?
5ab4e3065542990594ba9cb4	Both Truth in Science and Discovery embrace what campaign?
5ac298f9554299657fa28fc9	Josey Scott and Ian Watkins were both promising musicians. Which of these talented men was incarcerated, impacting his career with a rock band?
5ab6a2be554299710c8d1f08	The movies Queen of Blood and Battle Beyond the Sun both contained scenes from what 1959 Soviet feature?
5a738d27554299623ed4abf3	Who was born first, Erika Jayne or Marco Da Silva
5ab2a186554299295394677b	When did the English local newspaper, featuring the sculpture and war memorial in the Forbury gardens, change names?
5a8704f8554299211dda2ba4	What is the name of the Isles who were led by Aonghus Mór and covered a total land area of over 8300 km2?
5ab5ed505542997d4ad1f255	Who is Bruce Spizer an expert on, known as the most influential act of the rock era?
5a77c1505542997042120b1b	Which song was behind the third single on the album  "A Lot About Livin' (And a Little 'bout Love)" for two weeks on the country charts?
5a88d745554299206df2b378	What occupation was shared by David Yates and Pietro Germi?
5ae748d1554299572ea547b0	Marcus Wayne Garland spent nine seasons with an American professional baseball team that is based in Baltimore, Maryland, and was one of the AMerican League's original eight charter franchises when the league was established in what year?
5a7a8a9c554299042af8f666	The lamp used in many lighthouses is similiar to this type of lamp patented in 1780 by Aimé Argand?
5adffe7155429906c02daa9e	The songs from the sountrack to "When Harry Met Sally" are performed by a singer that has had how many top 20 US albums?
5ab642845542995eadeeff8e	Are Broughtonia and Laeliocattleya both orchids?
5a906a685542990a9849362e	Where was the world cup hosted that Algeria qualified for the first time into the round of 16?
5a7633ad5542992db9473741	Which was fought earlier in our nation's history, the Seven Days Battles or the Battle of Manila?
5a74ce9655429974ef308c6c	What retailer in ABQ Uptown is headquarted in Poole, Dorset, United Kingdom?
5a713a5a5542994082a3e6a9	What football club plays in the area between the old tool gates: Brook Bar and Trafford bar?
5ab341f755429969a97a8114	The song "Chim Chim Cher-ee" can be heard  in the "Mary Poppins" scene of a Disney ride that debuted in what year?
5a8325b35542990548d0b18f	Who held the record for the longest service in the Australian Parliament for a woman, and was surpassed by  a former Australian politician who was the 29th Speaker of the House of Representatives?
5ab9374b554299131ca422c6	Which man who presented the Australia 2022 FIFA World Cup bid was born on October 22, 1930?
5ae52c0f5542992663a4f12e	What major city is the Faith Lutheran Middle School and High School located by?
5adbfbd555429947ff173893	What British singer-songwriter hosted the 16th Annual Young Hollywood Awards?
5ab7f0015542992aa3b8c88b	Who did the Star and Dagger bass player marry?
5ac547525542993e66e822a3	In 2017, what was 3/4th of the organization that also has a Center for Veterinary Medicine as well as part of the U.S. Department of Health and Human Services, spent on?
5a7cbf8c554299452d57b9f4	Which came out first, Dinosaur or McFarland, USA
5a7ddc5a5542995f4f4022da	Both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located in which city in Kansas?
5a7a1cd85542990783324e65	What was the 58th quadrennial American presidential election held after the 2016 Michigan Democratic primary?
5ae0a59a55429945ae9593e2	This Celtic ruler who was born in AD 43 ruled southeastern Britain prior to conquest by which empire?
5a8b987f5542997f31a41d7a	What is the name of the detective novelist parent of the author of '"Q" Is for Quarry'?
5a8739a05542994775f607ab	What is the birthplace of the Senator who represents the first of 62 districts in the State Senate?
5ae67dba55429908198fa5f0	The Memphis Hustle are based in a suburb of a city with a population of what in 2010?
5a7b3f4d5542992d025e67bb	Which songwriting duo composed music for "La La Land", and created lyrics for "A Christmas Story: The Musical"?
5ae2dfd155429928c423951b	Which of the city at the south of Shelly Beach, New South Wales is a local government area in the Hunter region of New South Wales, Australia?
5ab6ba245542995eadef007f	Are Bamboo Mañalac and Danny Jones both musicians?
5ab8854555429934fafe6e0c	Works by Hanna Leena Kristiina Varis are part of a collection in a museum that houses approximately 65,000 what?
5a8eea4a5542990e94052bb7	When was the Western Germanic language spoken from which the small settlement situated on the river Leda opposite Leer derives its name?
5a74c85055429916b0164218	Born on 6 March 1937, this man was also a citizen of the United Kingdom.
5a88dcf9554299206df2b383	What country does Hatton Hill and Hatton Castle, Angus have in common?
5a7625c7554299109176e668	What podcast was the cheif executive officer of Nerdist Industries a guest on?
5ac0d83a554299294b219038	Randall Cunningham II was a multi-sport athlete at the high school located in what Nevada city?
5a790d8f554299029c4b5eec	Which English musician is known for both the songs "See Yourself" and "Withing You Without You"?
5ab2c5e255429916697740ba	Which professional ice hockey position does the Captain of the National Hockey League All-Star Game "Away Team" play?
5abcfc365542993a06baf9d6	What year did the series on CBS, starring the actor who known for his role in "Rebel Without a Cause," air?
5a8ee6915542990e94052bad	What season was the character introduced that becomes the main antagonist in the  following season, from the animated television series created by Bryan Konietzko and Michael Dante DiMartino as a sequel to "", which aired from 2005 to 2008?
5abba4855542993f40c73b68	Who were the directors of the 2009 American science fiction film starring the actor who played Dexter Morgan in the Showtime TV Network series "Dexter"?
5ae0bae555429906c02dab08	Which travel parody series featured American actor, comedian, and radio host best known as the host of "The Joe Schmo Show"?
5ab271fe554299449642c8a6	Do The Importance of Being Icelandic and The Five Obstructions belong to different film genres ?
5a7997a2554299029c4b5f59	Tefik Selim Mborja was a part of a party that held power in Albania until what year?
5add673e5542992ae4cec54d	Joe Walker played for which team that ends their regular season with the Civil War rivalry game?
5ae819ac55429952e35eaa16	What station broadcast the episode "Marry Me a Little, Marry Me a Little More" , of the series created by Max Mutchnick and David Kohan?
5aba65a055429939ce03dcd2	Georges-Henri Bousquet translated the work of a historian who is of what heritage?
5a87bada5542994846c1cddc	In which city are the headquarters of the American research and scientific development company where Ravi Sethi worked as computer scientist located?
5ae74fc45542997b22f6a6b4	What is the full name of the viral respiratory disease in which Yi Guan's research helped to prevent the outbreak of?
5adf65555542992d7e9f9334	Which Kentucky Writers Hall of Fame author has had works published by Dim Gray Bar Press?
5ade69e455429975fa854ec5	What director worked with Vikram Bhatt on a film starring actors Rajneesh Duggal and Adah Sharma?
5ae057fd55429945ae959328	Robert Smith founded the multinational company headquartered in what city?
5ab28019554299722f9b4d51	What amount was the settlement that the character from the Son of al Quada got in 2017?
5a75f79555429976ec32bcca	Considered the strongest recorded tropical cyclone, which cyclone had a film made about it in 2007?
5adef80b5542993a75d263c4	The 2000 British film Snatch was later adapted into a television series for what streaming service?
5ae0aaf455429945ae959401	Chris Williams last played for which football club from the National League North?
5ab47d765542991751b4d78f	Who designed the hotel that held the IFBB professional bodybuilding competition in September 1991?
5a7ed2c655429930675135e5	At the 71st Golden Globe Awards for television in 2013, what achievement did Breaking Bad, police sitcom Brooklyn Nine-Nine and American Hustle attain?
5ac3e0f7554299194317388b	Which actor does American Beauty and American Beauty have in common?
5a7bae20554299294a54aa96	Onika Tanya Maraj is a judge on a television show hosted by whom?
5ab8ee035542991b5579f04b	Are Hot Rod and The Memory of Our People both magazines?
5a7a276d5542996c55b2dd27	Who was Chamberlain and Colonel of the military staff of The Merrie Monarch?
5a717d4c5542994082a3e854	Who has written more than 300 papers, Semyon Aranovich Gershgorin or Pavel Alexandrov?
5ac02e31554299294b218f3f	Which post DC Extended Universe actress will also play a role in what is intended to be the fifth installment of the DC Extended Universe?
5a79ea435542996c55b2dc9e	Who was the captain of the only battleship to provide gunfire support during the Vietnam War?
5ab7e4dc5542995dae37e9df	The Polar Bears featuring the voice of Armie Hammer, is also the same voice actor for which character in Cars 3?
5a834ed95542990548d0b1ca	Which tower is taller, 712 Fifth Avenue or Manhattan Life Insurance Building?
5ab41d855542996a3a969f4b	Is the Pakistan fast bowler who joined the Kent County Cricket Club in June, 2011 a left-hand or right-hand batsmans?
5a7b7ff75542995eb53be93d	Who was born first, Arthur Conan Doyle or Penelope Lively?
5a7d19d85542995ed0d165e8	The Tennessee Volunteers football team plays as a member for a conference in what city?
5ae7ed17554299540e5a56a3	Ernest Foot was the best friend of the fighter pilot who had how many victories?
5ab2659e554299340b5254b2	From March 631 to April 631, Farrukhzad Khosrau V was the king of an empire that succeeded which empire?
5abd2eab5542992ac4f38210	Which suburb is a soap opera featuring a character named Beverly Marshall set in?
5abaf3195542996cc5e49f2c	Which country did the Falkland Islands beat in the 2010 Commonwealth games that has eleven administrative divisions?
5a791a97554299148911f9f2	Which Netflix series "Unbreakable" character is Elizabeth Claire Kemper known for playing?
5adf58f15542993a75d264d2	Which television series featured an actor who also performed in "The Young Ones"?
5adc65e85542996e68525350	Are both Dafeng District and Dazhou located in the same province?
5a87ab9b5542996e4f3088c2	In what century did this Native warrior and chief, whose brother Tenskwatawa led the Tippecanoe order of battle, become the primary leader of a large, multi tribal confederacy?
5a738fe855429908901be2fb	What film was written and directed by Joby Harold with music written by Samuel Sim?
5a8c65a1554299585d9e3680	What is the name of the ethnic group who settled in Canada in the 17th century that participated in a conflict with Irish Catholic immigrants in the Shiners' War?
5ac2bbd0554299218029db09	The author of The Thing of It Is... is what Nationality?
5adf3e355542993a75d26440	How long is the bridge in the Öresund Region that connect Copenhagen, Denmark and Malmo, Sweden?
5ae82ae555429952e35eaa71	Martin Patterson "Pat" Hingle was a close friend of an actor who achieved success in what Western TV series?
5ac289ff5542996366519a02	Is the Marsilea or the Brabejum the genus of more individual species of plants?
5a7a5b3a5542996c55b2dd71	What building is opposite the ceremonial meeting place of the Accession Council in the United Kingdom?
5ab8688b55429934fafe6daa	What material did a hairdresser from Yorkshire, England invent that was named by his granddaughter?
5a7a3a945542996a35c17147	One Raffles Place is one of the tallest skyscrapers in the city of Singapore and tallest in the wolrd outside North America until it was succeeded by a Building in city?
5ab9b29c554299743d22ebae	Which case came first, Craig v. Boren or United States v. Paramount Pictures, Inc.?
5a8b63fa55429950cd6afcd7	What is the nickname of the city where Darling's Waterfront Pavilion is located?
5ade51b45542997c77adedf4	The Kansas City Wizards have had three home venues in Kansas City in their time.  Which was their first?
5ae4c49a5542995dadf24400	Henry Hall is known for fighting in the Revolutionary War, and for being the first to successfully cultivate this food found in what type of bogs?
5a7d3470554299452d57bb56	A scam involving a male calling small town fast-food restaurants and pretending to be a police officer to have them strip search employees was turned into a movie of what name?
5ae4f2c75542993aec5ec0fb	What airport serviced by American Airlines Shuttle, is also the largest airport in the New England region and 17th busiest in the U.S?
5ab1d7ac554299449642c7e6	Which genus has more species, Xanthoceras or Ehretia?
5a85cead5542991dd0999ea9	What arcade game is named after the only player in major league history to have a 0.300 batting average for 7 consecutive seasons?
5a73a7c755429978a71e9068	What american actress/singer born in 1956 recorded the song Something there for beauty and the beast?
5a7f113d55429934daa2fcbe	Which professional baseball player and National 1993 Baseball Hall of Fame inductee is featured in the Greatest Sports Legends anthology?
5ae6828f5542996d980e7bb9	Salisbury Woodland Gardens links a zoo with a park designed and built under the watchful eye of who?
5ab31864554299233954ff06	What class of instrument does Apatim Majumdar play?
5abe239355429976d4830a7d	Jamie Harris is best known for his role as The Hook-Handed Man in a movie directed by who ?
5ac2659b55429963665199a1	How many laps did Harry Prowell run during the 10,000 metres race at the 1967 Pan American Games?
5ae058e855429945ae959331	Are  Chrysalis and Look both women's magazines?
5a7b8749554299294a54a9db	Which author has won more Pulitzer Prizes, Thomas Friedman or Henri Bergson?
5a864ff7554299211dda2af2	Yoann Lemoine, a French video director, has created music videos for Lana Del Rey, Katy Perry, and an orchestral country pop ballad by which top pop artist?
5ae4d3c95542990ba0bbb165	In what city can a person find both the Nusretiye Clock Tower and the Eski Imaret Mosque be found?
5ab7f97a5542991d322237ef	What is Opry Mills in Nashville, Tennessee?
5a7b46e55542995eb53be8e5	Spaceware Sky Division II is manufactured by this subsidiary, which is one of twelve subdivisions of Inner Mongolia, China?
5a879ba55542993e715abfc3	Which director had the longest career, Alain Resnais or Scott Sidney?
5ae4563e5542996836b02c7f	in 1999, Spirit Halloween LLC was purchased by a mall retailer that has how many stores in the United States and Canada ?
5ab6ff3a5542991d3222372a	James Fieser received his B.A. from what liberal arts work college that was founded in 1855?
5a7a46605542994f819ef1ad	What year did Roy Rogers and his third wife star in a film directed by Frank McDonald?
5ade7a435542997c77adee3a	The name "Mountbatten-Windsor" applies to male-line descendants of the Queen without royal styles and titles which is a Eurpean dynasty resulting in what family?
5ac1795f5542994ab5c67d5f	Who is known for producing the documentary television series based on the book by science historian James Burke?
5ab1e984554299340b525428	which is larger Asante Traditional Buildings or Gulangyu?
5a86769c5542994775f60776	Armageddon in Retrospect was written by the author who was best known for what 1969 satire novel?
5ab7da6f55429928e1fe3928	Patrick Kennedy is known for his collections of Irish  folktales from a province situated in which part of Ireland ?
5ae497f15542995ad6573db8	What NIFL Premier Intermediate League team did Sean Connor play for?
5ae6f2a7554299572ea5464a	Which character does this protagonist, who secretly loves and marries a member of the rival house, of William Shakespeare's tragedy that has a fictional character Benvolio slay?
5adea9ea55429939a52fe934	What was the name of the fanzine that interviewed the Sex Pistols bassist when he was in the band "The Flowers of Romance?"
5a7caae75542996dd594b971	What, known as AAS, is commonly used in bodybuilding?
5ac01bb8554299012d1db5a6	Which American character actor who starred on the television series "Stargate SG-1" (1997–2007) and appeared in "Episode 8" of "Twin Peaks" as a guest star?
5abc3a65554299700f9d782d	Candy Coburn has shared the stage with an American country music group with who playing guitar?
5ae3ff575542995dadf242aa	What is the population according to the 2007 population census of the city in which the National Archives and Library of Ethiopia is located?
5a89fb525542993b751ca9d6	Which composer created Night Ferry first performed in 2012 at Symphony Center in Chicago?
5ab3d69255429969a97a81c9	To which aircraft carrier was the VMF-213 Marine Fighting Squadron assigned to durning World War II?
5ac5199a5542994611c8b38a	Can Stenocereus and Pachypodium both include tree like plants?
5ae048a255429924de1b708e	What movie did Pitof direct which had an action-adventure tie-in video game based off of it in 2004?
5a9068a95542990a98493621	on 16 January 1995 "First Knight" was being filmed at a studio located how far from Windsor ?
5adf9dc3554299025d62a2e6	What is the name of the actress who has received a Drama Desk award and was part of the cast album for the 2007 Broadway production of the hit musical, "Grease"?
5ae406245542995dadf242e2	Marion Greene was a health policy analyst for St. Judt Medical company, which had how many principal operations worldwide?
5ab6369655429953192ad2a1	Which Genus has more species Eucryphia or Lepidozamia ?
5ae628f55542995703ce8b32	In what city was the Italian Baroque composer who composed a set of sonatas, titled Op. 5, born?
5adccdd55542992c1e3a2408	Meaning "reddish water" in Hawaiian, which location was Butch Van Artsdalen known for surfing 25-foot waves at?
